2019-04-01 19:27:05,058 [agent1_0_wrapper] INFO: STARTING STEP 65
2019-04-01 19:27:05,061 [agent1_0_wrapper] INFO: Chose action DOWN after 0.002s of thinking
2019-04-01 19:27:05,162 [agent1_0_wrapper] INFO: STARTING STEP 66
2019-04-01 19:27:05,165 [agent1_0_wrapper] INFO: Chose action UP after 0.003s of thinking
2019-04-01 19:27:05,267 [agent1_0_wrapper] INFO: STARTING STEP 67
2019-04-01 19:27:05,269 [agent1_0_wrapper] INFO: Chose action DOWN after 0.002s of thinking
2019-04-01 19:27:05,372 [agent1_0_wrapper] INFO: STARTING STEP 68
2019-04-01 19:27:05,374 [agent1_0_wrapper] INFO: Chose action UP after 0.002s of thinking
2019-04-01 19:27:05,476 [agent1_0_wrapper] INFO: STARTING STEP 69
2019-04-01 19:27:05,480 [agent1_0_wrapper] INFO: Chose action DOWN after 0.003s of thinking
2019-04-01 19:27:05,581 [agent1_0_wrapper] INFO: STARTING STEP 70
2019-04-01 19:27:05,583 [agent1_0_wrapper] INFO: Chose action UP after 0.002s of thinking
2019-04-01 19:27:05,686 [agent1_0_wrapper] INFO: STARTING STEP 71
2019-04-01 19:27:05,688 [agent1_0_wrapper] INFO: Chose action DOWN after 0.001s of thinking
2019-04-01 19:27:05,791 [agent1_0_wrapper] INFO: STARTING STEP 72
2019-04-01 19:27:05,793 [agent1_0_wrapper] INFO: Chose action UP after 0.002s of thinking
2019-04-01 19:27:05,896 [agent1_0_wrapper] INFO: STARTING STEP 73
2019-04-01 19:27:05,898 [agent1_0_wrapper] INFO: Chose action DOWN after 0.002s of thinking
2019-04-01 19:27:06,000 [agent1_0_wrapper] INFO: STARTING STEP 74
2019-04-01 19:27:06,002 [agent1_0_wrapper] INFO: Chose action UP after 0.002s of thinking
2019-04-01 19:27:06,105 [agent1_0_wrapper] INFO: STARTING STEP 75
2019-04-01 19:27:06,107 [agent1_0_wrapper] INFO: Chose action DOWN after 0.002s of thinking
2019-04-01 19:27:06,208 [agent1_0_wrapper] INFO: STARTING STEP 76
2019-04-01 19:27:06,210 [agent1_0_wrapper] INFO: Chose action UP after 0.002s of thinking
2019-04-01 19:27:06,313 [agent1_0_wrapper] INFO: STARTING STEP 77
2019-04-01 19:27:06,315 [agent1_0_wrapper] INFO: Chose action DOWN after 0.002s of thinking
2019-04-01 19:27:06,414 [agent1_0_wrapper] INFO: STARTING STEP 78
2019-04-01 19:27:06,415 [agent1_0_wrapper] ERROR: Error in callback function: 'tuple' object has no attribute 'pop'
Traceback (most recent call last):
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agents.py", line 110, in run
    self.code.act(self.fake_self)
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agent_code/agent1/callbacks.py", line 105, in act
    agent.state       = getCurrentState(agent)
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agent_code/agent1/callbacks.py", line 393, in getCurrentState
    opponent.pop(index)
AttributeError: 'tuple' object has no attribute 'pop'
2019-04-01 19:27:06,417 [agent1_0_wrapper] INFO: Chose action WAIT after 0.002s of thinking
2019-04-01 19:27:06,518 [agent1_0_wrapper] INFO: STARTING STEP 79
2019-04-01 19:27:06,519 [agent1_0_wrapper] ERROR: Error in callback function: 'tuple' object has no attribute 'pop'
Traceback (most recent call last):
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agents.py", line 110, in run
    self.code.act(self.fake_self)
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agent_code/agent1/callbacks.py", line 105, in act
    agent.state       = getCurrentState(agent)
  File "/Users/eliasarnold/Documents/Universität/Studium/Semester 1/Fundamentals of Machine Learning/Project/bomberman/agent_code/agent1/callbacks.py", line 393, in getCurrentState
    opponent.pop(index)
AttributeError: 'tuple' object has no attribute 'pop'
2019-04-01 19:27:06,520 [agent1_0_wrapper] INFO: Chose action WAIT after 0.001s of thinking
2019-04-01 19:27:06,622 [agent1_0_wrapper] INFO: STARTING STEP 80
2019-04-01 19:27:06,624 [agent1_0_wrapper] INFO: Chose action UP after 0.002s of thinking
2019-04-01 19:27:06,727 [agent1_0_wrapper] INFO: STARTING STEP 81
2019-04-01 19:27:06,731 [agent1_0_wrapper] INFO: Chose action DOWN after 0.004s of thinking
2019-04-01 19:27:06,831 [agent1_0_wrapper] INFO: STARTING STEP 82
2019-04-01 19:27:06,833 [agent1_0_wrapper] INFO: Chose action UP after 0.002s of thinking
2019-04-01 19:27:06,935 [agent1_0_wrapper] INFO: STARTING STEP 83
2019-04-01 19:27:06,938 [agent1_0_wrapper] INFO: Chose action DOWN after 0.002s of thinking
2019-04-01 19:27:07,039 [agent1_0_wrapper] INFO: STARTING STEP 84
2019-04-01 19:27:07,042 [agent1_0_wrapper] INFO: Chose action UP after 0.003s of thinking
2019-04-01 19:27:07,143 [agent1_0_wrapper] INFO: STARTING STEP 85
2019-04-01 19:27:07,148 [agent1_0_wrapper] INFO: Chose action DOWN after 0.003s of thinking
2019-04-01 19:27:07,248 [agent1_0_wrapper] INFO: STARTING STEP 86
2019-04-01 19:27:07,251 [agent1_0_wrapper] INFO: Chose action UP after 0.003s of thinking
2019-04-01 19:27:07,353 [agent1_0_wrapper] INFO: STARTING STEP 87
2019-04-01 19:27:07,354 [agent1_0_wrapper] ERROR: Error in callback function: 'tuple' object has no attribute 'pop'
Traceback (most recent call last):
